optimizer	lr	weight_decay	dropout_p	initializer	activation	training_frac	seed
adam	0.0021327458614066614	0.0007965863119131471	0.1563720940885922	he	relu	0.5	936831473
sgd	5.121475260439227e-05	0.003279293749226086	0.25631177060263155	orthogonal	tanh	0.5	925526379
adam	0.002582837713949798	0.0003000812935586273	0.43737459976282456	he	tanh	0.5	882717562
adam	0.009876659096277706	0.003785529561765134	0.47598866892875547	he	tanh	0.25	91199914
sgd	7.407332869903946e-05	8.094980953760412e-07	0.08159274968490177	orthogonal	relu	0.1	78308332
sgd	0.00019522219817336592	3.740089010176044e-05	0.18074578639039945	he	tanh	1.0	310927380
sgd	0.0009165982646786765	7.590009812089561e-07	0.11991498252364746	xavier	tanh	0.1	840860054
sgd	0.0011500710648327552	0.0005667869066664766	0.4172985661298374	orthogonal	relu	0.5	776796778
adam	0.0001496178485235533	8.516490573875554e-07	0.10886274728012307	orthogonal	tanh	0.1	32482294
adam	0.0018469094188588908	1.0011309431062661e-05	0.40780573343115656	he	tanh	0.5	630133071
sgd	0.00440542322245609	2.681145712325921e-07	0.45649411405619356	xavier	relu	0.1	633399086
adam	0.014466384629034892	0.00016327300419065278	0.044506950639937315	he	relu	0.5	306146420
sgd	0.010356586556225178	4.237517729384134e-08	0.05661379246466036	he	tanh	1.0	635786363
sgd	8.831053172810538e-05	0.0003886022246124427	0.08281664379000686	he	tanh	0.1	879008142
sgd	0.0010477879766978607	0.0001052635578249003	0.4578110997531198	orthogonal	tanh	0.25	664401699
sgd	7.492198373053985e-05	1.701419510584458e-05	0.19748356485057433	he	tanh	0.5	760357578
sgd	0.0006564113506782339	2.4162241463351117e-07	0.18249651100066072	he	relu	1.0	558665778
sgd	0.01660347184569764	0.0011507942173079244	0.4450794992526972	he	tanh	0.25	258846478
adam	0.0028823243893759073	0.0025134143672825354	0.3223232562487116	xavier	relu	0.25	846770499
adam	0.0034889165035564412	9.654319856932105e-05	0.48797119615932616	he	relu	0.1	792146708
sgd	0.01925090077883504	4.482160589743327e-06	0.37214568949603183	xavier	relu	0.5	984334476
adam	0.0047711820218989	6.374699715855388e-05	0.3904225567690218	he	tanh	0.5	436466133
sgd	6.154573199820236e-05	0.00014117448174216532	0.28227245618249913	orthogonal	relu	1.0	835621650
sgd	0.03758466178218642	3.5911447678140464e-05	0.1268457788682965	he	relu	0.5	435599137
adam	0.0021156977488747714	3.994839953741385e-08	0.3925189523284447	xavier	tanh	0.5	714388813
sgd	0.00034859093599686283	0.0002489375106969259	0.029085698477068156	xavier	relu	0.5	504021955
adam	0.0013113636001028425	1.727227121233992e-05	0.023043823280596176	he	tanh	0.5	29105135
adam	9.569555174773968e-05	0.004674383983817459	0.16086686489841023	xavier	relu	1.0	99148148
sgd	0.00024367384110632022	0.001986682916802137	0.1234841240626876	orthogonal	relu	0.5	149777971
sgd	0.004901055809511909	0.0011102454967035083	0.16279968397210437	he	tanh	0.5	730556909
sgd	0.0010115607309148329	1.8528441075042045e-06	0.09446445095230321	he	relu	0.25	246058522
adam	0.003957298692563428	9.189987940091854e-08	0.1324337778372756	he	relu	1.0	771401372
adam	0.004046147051715934	0.00035741414603535814	0.15167523993360832	orthogonal	relu	1.0	227744494
adam	0.00204899132693185	0.009893781443492754	0.26833060788012875	xavier	relu	0.5	138556571
sgd	0.004630621558775955	4.0072743939973404e-08	0.2658693276421831	he	tanh	0.25	168196386
adam	0.04861624889014815	0.0008651644806194779	0.3826397047028617	xavier	tanh	1.0	347600519
adam	8.157342658683969e-05	0.002646856143131571	0.047974955624897786	orthogonal	tanh	1.0	263314575
adam	0.0001946028765338424	0.0003515544094936049	0.036982395909170296	xavier	relu	0.5	384942185
sgd	0.009046156109578922	2.192700241951838e-06	0.3005983139434379	orthogonal	tanh	0.5	473879971
adam	0.0008518386775851072	2.4742497336929995e-05	0.16086670386725938	xavier	relu	1.0	934738589
sgd	0.003477796657157527	4.5095663931457125e-07	0.2553333465836573	orthogonal	tanh	1.0	928360081
sgd	0.003564448272683083	0.0012909170211406187	0.22589904071678996	he	tanh	0.5	643837953
adam	0.004491770749771595	2.076638040286668e-05	0.3989794519699497	xavier	relu	1.0	97169328
adam	0.000617200213962083	0.0008646916635697652	0.4844237489288558	he	relu	0.5	973777484
adam	0.01085302253653229	3.295888765337795e-08	0.1478158410728137	he	relu	0.1	702438019
sgd	0.003168995444318523	2.406341526550646e-08	0.4975381220378448	he	tanh	1.0	314280025
sgd	0.002376603568946985	1.5491960727251068e-08	0.24416685159199203	orthogonal	tanh	0.25	523496792
sgd	0.017671028988403243	4.281198084352479e-07	0.03454043627766257	xavier	relu	1.0	96555357
sgd	0.0011465387106028948	7.134238456238542e-08	0.09772830500340007	xavier	tanh	0.25	778030538
sgd	0.0007046954103186456	1.4764521778342822e-06	0.12463884518570445	he	relu	0.25	529237254
adam	0.0020474883141599473	1.8022191654561792e-08	0.2612752567186725	xavier	relu	0.5	777895262
adam	0.005940262333712335	2.47313200238838e-06	0.40686040604244955	he	relu	0.1	469937259
adam	0.0005723460865283272	0.0069179117685343365	0.15903055733416682	he	relu	0.1	779271753
adam	0.00010143190916038439	0.0005516793630316293	0.43809351082469183	he	relu	1.0	213808166
adam	0.007812558934558345	4.6710189781329205e-06	0.35276193396191824	orthogonal	relu	0.1	108075916
adam	0.012965170025044692	3.5390256357351457e-06	0.47106301978432613	orthogonal	tanh	1.0	792787102
sgd	0.001224284705826729	1.581598191129566e-05	0.48473327133036637	orthogonal	relu	0.25	897846854
adam	0.0013027617884250762	4.768728210029603e-08	0.07577852798483037	orthogonal	tanh	0.5	194468798
sgd	0.0071189192994956406	1.2844974642586411e-06	0.11929160250637683	xavier	relu	0.5	459032887
adam	6.549848055759541e-05	8.163881750259999e-05	0.26363862130429155	orthogonal	tanh	0.1	186432752
sgd	0.026833488968006105	0.00395942248199099	0.3174819558711085	orthogonal	tanh	0.5	289103785
adam	0.0005005316367849222	2.1091548419650118e-07	0.158089478269127	he	tanh	0.1	795550140
sgd	0.01989523973951959	0.007440176218226786	0.029628987023643638	he	tanh	0.1	28186921
sgd	0.03498948606983212	7.117289240742354e-08	0.06749578107504556	he	relu	1.0	720491447
sgd	0.04491636162325915	9.65271633580932e-08	0.03718890427356997	orthogonal	tanh	0.1	914513955
adam	0.023721988778806217	0.0006629457834155147	0.27378351625196023	he	relu	1.0	749589587
sgd	7.954255945601972e-05	6.243541452593704e-07	0.2004319534450913	he	tanh	0.5	373829493
sgd	0.026012050274951078	5.933982813303424e-05	0.34629934966355574	orthogonal	tanh	0.5	240486150
adam	0.004949674435792464	1.6546118877494575e-07	0.003048058285857358	xavier	tanh	0.1	282388277
adam	0.0002113362676071039	0.0008264374629423181	0.30502931733215227	xavier	tanh	0.25	215721344
adam	0.001792792512137242	4.6688890053662856e-05	0.06234535673495467	orthogonal	relu	0.1	530470059
sgd	0.014759606057417836	3.1684513153843886e-06	0.23811185140116187	xavier	tanh	0.5	186455415
adam	0.005640765362577362	2.0004182058554908e-07	0.26812704712790697	he	tanh	0.1	113813164
sgd	0.00014144625204357401	0.00655554078066743	0.3446858085086824	he	tanh	0.5	571880809
sgd	7.558618173840837e-05	2.328582781760717e-08	0.3105212497918823	xavier	relu	1.0	482343470
sgd	0.02748072647924732	0.002200117372406237	0.4140476826082206	xavier	tanh	1.0	865020794
adam	0.0005890571571221404	0.0011551095525379948	0.36156623129350524	he	relu	0.1	11098252
sgd	0.00014878779492597674	0.00012159616742932059	0.4196004308525794	he	relu	0.25	436419446
adam	0.0005460873222302833	7.067595697669961e-08	0.4957996673719146	he	relu	0.5	592641941
adam	0.00022436253870388259	1.6031643965048727e-08	0.2456942915108506	orthogonal	tanh	0.1	297163893
sgd	0.0007869433486130369	1.840180922218462e-05	0.07604750988075393	xavier	tanh	0.1	65176852
sgd	0.03594610890913789	9.134017369551927e-05	0.048376503170889595	he	relu	1.0	576412373
adam	0.04673466790587848	4.807870442689586e-07	0.49970439675505984	he	relu	0.1	401745115
adam	0.019347432536955755	1.2768489717264696e-07	0.39245728442709654	he	tanh	1.0	979595144
adam	0.0007504784989606207	0.007612774877310933	0.31113783402747086	orthogonal	relu	0.25	187878425
adam	7.220616319349146e-05	0.00016567993266228975	0.4155708969134178	xavier	tanh	0.25	910725640
sgd	0.0002398956498822803	9.171611497802397e-05	0.3331446100022267	xavier	relu	0.5	629667598
sgd	8.765293603370283e-05	8.909507464911696e-06	0.15042214313917585	he	relu	0.5	476659721
adam	0.00593585773419714	0.0002593530366594915	0.473321051954856	xavier	tanh	0.5	750646231
sgd	0.00035591045781679795	2.1747256111890043e-08	0.48638725585983494	orthogonal	relu	0.1	691612025
adam	0.00021596887328741428	3.0134051781118198e-05	0.11291879092640089	he	relu	0.5	475764344
sgd	0.00018067245651272825	2.6852378239016543e-07	0.4979170297778991	orthogonal	relu	0.1	385951356
sgd	0.031760936827710785	6.948178425440496e-07	0.014776115343727969	orthogonal	relu	0.5	669547177
adam	0.0052610686265873036	0.0010974544073974863	0.41966285090373073	xavier	relu	0.1	644344391
adam	0.002240312479643823	1.3234821799835994e-06	0.4709488999158604	orthogonal	tanh	1.0	85661847
sgd	0.036428411137626474	8.166942171326833e-06	0.1411280530954856	xavier	tanh	1.0	444191439
sgd	0.004863849777168971	0.0026605960081263784	0.4673395707623544	xavier	tanh	0.25	243254320
sgd	0.00010782954732679131	8.045404382810445e-06	0.0943592006320258	orthogonal	tanh	0.5	24245082
sgd	9.484165031996584e-05	0.00018381413164041588	0.2740785059377581	he	tanh	1.0	131106084
adam	0.0007396484266229574	1.9566459949341844e-06	0.3107270627246938	xavier	tanh	0.5	223598147
sgd	8.104046746822884e-05	1.18640745202697e-08	0.3475779812318443	orthogonal	tanh	0.25	106541105
adam	0.008566697466281397	0.00024726558550118414	0.2410257234947506	xavier	relu	0.25	996252311
sgd	0.006114092625746151	1.6107320373291114e-07	0.3571894509248404	orthogonal	relu	0.25	311876114
adam	0.000985527937169548	1.3426526705615518e-05	0.24525363772495662	he	relu	0.25	434540131
adam	0.02918866646436232	0.0008304333503771053	0.32740810705367157	orthogonal	tanh	0.25	746200123
sgd	8.258021996437682e-05	0.0016485933729034263	0.47846023392301423	orthogonal	tanh	0.25	736263334
adam	0.00028731552522039404	9.616919532596348e-07	0.0011147076698750369	xavier	relu	1.0	719621321
sgd	0.0026713103204570195	0.0015559923192076804	0.09448039456200946	orthogonal	tanh	1.0	255679320
sgd	0.0019349282884406833	0.0014412013913926217	0.39297768870843147	orthogonal	relu	0.25	410321041
adam	0.0009888579615239235	0.0003474077555979888	0.49455085403485505	orthogonal	relu	0.5	71537554
adam	0.0015088252779233609	1.7130501537133964e-05	0.47706532416637354	orthogonal	tanh	1.0	531971747
adam	0.005258637281070941	0.002879761021703207	0.42858868318892396	orthogonal	tanh	1.0	642973641
sgd	0.0004060865098398832	0.0009981704229659143	0.40140655098657285	xavier	tanh	0.5	866585568
sgd	0.021979116300975002	1.168443317708162e-05	0.42219592336494427	orthogonal	relu	0.5	747087286
sgd	0.00015268007434634018	1.001262751268798e-06	0.26646439412309747	orthogonal	tanh	0.5	371980529
sgd	0.0010609323829851667	4.924534968343874e-07	0.40716453392384794	xavier	tanh	1.0	657060420
adam	0.0003107687983076627	2.530376577557655e-07	0.3162175436423163	orthogonal	tanh	0.5	721615534
sgd	0.005105258223725087	0.0010932171572887281	0.12181560363378813	xavier	tanh	0.5	512216171
adam	0.00049788027913687	5.792215149273205e-06	0.3146454734230059	orthogonal	relu	0.25	484459745
sgd	0.0008096183264792473	2.7028459755825293e-06	0.022622569684282168	xavier	tanh	1.0	957313696
sgd	5.6207920961768536e-05	1.2428461463148429e-08	0.24831987199808386	orthogonal	tanh	0.1	930890358
sgd	0.017676758389898285	3.3775201675406334e-06	0.3404505438958662	xavier	tanh	0.5	151861908
sgd	0.00020747981522793106	1.1012627860393194e-08	0.2797445415471666	xavier	relu	1.0	411090896
adam	0.00017159982039972505	7.343074468272298e-05	0.2593746834224576	xavier	tanh	1.0	766419605
sgd	0.00022009469757328911	0.0014017094494781675	0.45102859848370114	he	tanh	0.25	101526959
sgd	0.00033963528114568575	0.00010432834032392819	0.243108072556463	orthogonal	relu	1.0	267455268
sgd	8.769531418472047e-05	0.0051480494326521286	0.22667512567735637	he	relu	0.1	609762958
adam	0.00014949623668657428	0.0005822034615422841	0.3109692438919081	xavier	tanh	0.1	988899746
adam	0.00029250245347924974	2.5212605574846076e-07	0.4806151544177379	xavier	tanh	0.5	459965403
sgd	0.008312129040273895	4.217031824849179e-07	0.26150644907610826	orthogonal	relu	1.0	885562822
adam	0.0005066331626642346	7.276833757703277e-05	0.33795925409727495	he	tanh	0.5	200563871
sgd	0.0003780529584340329	0.00021001271935802346	0.4688762861568654	he	relu	0.1	592537098
sgd	0.04874908443855399	1.034482118240433e-07	0.1302245249357386	he	relu	0.5	996205193
adam	0.0030009508395792265	2.487917552532941e-07	0.2185768974452602	he	tanh	0.25	29565896
sgd	0.029911155459346965	1.8651243951884945e-06	0.39507409883460604	orthogonal	relu	0.5	605186637
sgd	0.0008963297477068797	2.513713663906526e-07	0.3968223424127973	he	relu	0.5	567002188
sgd	0.018115584933615012	7.778936179074847e-05	0.20627678007898664	he	tanh	0.1	405772796
sgd	0.00047336396359216296	0.003248452482056036	0.2817836274430425	he	tanh	0.25	251060664
sgd	0.0074157137128147525	0.006180406321090386	0.012637144715332838	he	tanh	0.25	608916376
adam	0.02980705684083276	1.3991502913760025e-06	0.4690155043543148	xavier	tanh	1.0	105399615
sgd	0.0004950988965129779	0.00022831638978696784	0.31443021337667243	orthogonal	relu	0.1	586004258
sgd	0.0018594837787463615	1.0743103940881738e-08	0.24382318740628112	orthogonal	relu	0.1	416813318
sgd	0.003223685235058712	1.4371151463572514e-05	0.19798573016436322	he	tanh	0.5	838139476
adam	0.0037976043257295267	7.570023403247512e-07	0.13421444343179645	xavier	tanh	0.25	755232401
adam	0.04259798252715165	5.0980949628011836e-06	0.21383717176837752	orthogonal	relu	0.1	662794050
sgd	0.000335765325606574	0.004909913792140169	0.10237317938677426	orthogonal	relu	0.5	827713065
adam	0.000498619416136328	1.7247455103365574e-07	0.43598118499325894	orthogonal	relu	0.5	765361525
adam	0.005563121008539952	2.0895632330898086e-06	0.3180785908379658	xavier	tanh	0.25	840915580
adam	6.403537022375486e-05	1.1222262867017978e-06	0.2645179120387414	xavier	relu	0.5	934575270
sgd	0.04265268905561965	2.2999906549883143e-07	0.44678004283622147	orthogonal	relu	0.1	964292520
adam	0.032178739059499605	0.007282709718640959	0.499434214303334	orthogonal	relu	1.0	826506992
adam	0.0002601066626988273	0.0003625035070477591	0.16821308436763227	he	tanh	1.0	67951050
sgd	0.00024969603985519563	2.7148375212342673e-07	0.35790709410304444	orthogonal	relu	1.0	391228695
adam	0.0027007491722221785	3.1882072018136217e-08	0.21453590205975126	xavier	tanh	0.1	551449275
adam	0.0005987679111336319	0.000670764642679028	0.34653276013032597	orthogonal	relu	0.25	295094573
sgd	5.524668004568081e-05	0.0001680518126303356	0.4247108184593966	xavier	tanh	0.25	447147538
sgd	0.008583076937721033	2.0584337116948292e-06	0.2221733685720914	he	relu	0.25	443323971
sgd	0.001163839944627174	3.835681135370455e-07	0.386085590220864	xavier	tanh	0.1	963527897
sgd	0.0010668704432503931	0.00792864226104805	0.3437893627829811	orthogonal	relu	0.1	374637669
sgd	0.004076719867309808	7.172594877342975e-08	0.3318357485413801	xavier	tanh	0.1	336669225
adam	0.009432808376310869	4.602088767650113e-06	0.31839536955869163	he	tanh	0.25	667973919
sgd	0.0060310223595312655	2.287411081602532e-05	0.01858957040186765	orthogonal	tanh	0.1	103769254
adam	0.01168661610870155	0.001605288824183349	0.20046177892677902	xavier	tanh	0.1	97163884
sgd	0.023482935008030077	5.043697770990429e-08	0.04157404484380817	he	relu	0.1	341103597
adam	0.006017333420428799	0.0069227655270464915	0.18831328305267753	xavier	relu	0.1	63975459
sgd	0.00017645086143454545	2.1466342813193205e-05	0.2538766144104576	orthogonal	relu	0.1	367899367
sgd	0.010589639290006983	1.800382838513465e-08	0.1858801197231224	orthogonal	relu	0.1	624015076
adam	0.01184096307615251	0.0019149800807093656	0.32910430477460667	he	relu	0.5	619295072
adam	0.013455072655129033	0.0031936617528288453	0.25608453232348594	orthogonal	tanh	0.25	411246243
sgd	0.00023315792803784536	1.1288333470607721e-06	0.31262837140861266	orthogonal	tanh	1.0	824063874
sgd	0.011337165724019532	4.6399427257584266e-08	0.4132817242807385	orthogonal	relu	0.5	649347144
sgd	0.020242824842488582	0.0003068328765762668	0.4969653251126713	xavier	relu	1.0	315128455
sgd	0.036374682896962975	2.786769402996714e-07	0.09182244618240792	orthogonal	tanh	1.0	502322528
adam	0.013743231430827695	2.4097504140939687e-06	0.4125662709724741	xavier	tanh	1.0	973481850
sgd	0.00030065128613992917	5.3874187266890354e-08	0.18589860832859928	orthogonal	relu	1.0	401839173
sgd	0.0041969858257821895	0.00018551326257301208	0.2209926705635759	xavier	tanh	0.5	450955688
sgd	0.000589976849308576	0.0020128595723872826	0.38714548404499394	he	tanh	1.0	503180262
sgd	0.015916681682423897	3.9425249086937305e-08	0.08838476841536447	he	relu	0.25	298173123
adam	0.000761360737883654	8.767352297792643e-07	0.13149282935436646	xavier	relu	0.1	826394380
adam	0.0005058880340451805	0.00019824071655854037	0.2877947166333903	he	relu	1.0	81861168
sgd	0.00030618312446486324	1.5365869399551423e-06	0.35728627883910585	xavier	tanh	0.5	351599419
adam	0.0017771305496426138	5.2204195629501886e-05	0.3108924626825106	he	tanh	1.0	290393729
adam	0.01469973101111333	3.835843012695045e-08	0.31192923661134964	he	relu	0.25	728437691
adam	5.210868410705433e-05	4.070183837967075e-06	0.43217299667006986	xavier	relu	0.1	216279556
adam	0.004957559469742665	0.00018765670711041047	0.26940929360997284	he	tanh	1.0	300353963
sgd	0.0003247274002165477	4.663427957440761e-07	0.29970090346897377	he	relu	0.25	602017951
adam	0.014971576922795894	0.0002111770952334964	0.47614878310888165	orthogonal	tanh	0.5	171849876
sgd	0.0005686184077703483	6.657834361420783e-08	0.21481313157477894	orthogonal	tanh	0.5	90827527
adam	0.00017246727643380403	1.84013165558973e-05	0.07800450771849032	he	tanh	0.25	558685413
sgd	0.001543382556434212	1.1951387641562117e-06	0.18859581397676584	orthogonal	tanh	0.1	398624455
adam	0.0004371688760116908	2.4628218809472e-05	0.1740392786238636	he	relu	0.25	648013361
